09/05/14,16551.23047,16588.76953,16498.71094,16583.33984
12/05/14,16584.82031,16704.83984,16584.82031,16695.4707
13/05/14,16695.91992,16735.50977,16695.91992,16715.43945
14/05/14,16716.08008,16717.56055,16595,16613.9707
15/05/14,16613.51953,16622.90039,16397.46094,16446.81055
16/05/14,16447.32031,16498.99023,16414.32031,16491.31055
19/05/14,16490.34961,16526.25977,16442.11914,16511.85938
20/05/14,16511.2207,16511.2207,16341.29981,16374.30957
21/05/14,16376.16992,16544.59961,16376.16992,16533.06055
22/05/14,16532.74023,16565.39063,16489.60938,16543.08008
23/05/14,16544.49023,16613.07031,16544.49023,16606.26953
27/05/14,16607.41992,16688.68945,16607.41992,16675.5
28/05/14,16674.98047,16674.98047,16620.2207,16633.17969
29/05/14,16637.74023,16698.74023,16620.42969,16698.74023
30/05/14,16697.33008,16721.2207,16648.84961,16717.16992
02/06/14,16716.84961,16756.64063,16682.07031,16743.63086
03/06/14,16736.69922,16736.69922,16690.00977,16722.33984
04/06/14,16720,16742.91016,16673.65039,16737.5293
05/06/14,16739.14063,16845.81055,16709.94922,16836.10938
06/06/14,16839.64063,16924.2793,16839.64063,16924.2793
09/06/14,16926.08008,16970.16992,16912.91992,16943.09961
10/06/14,16940.40039,16946.33984,16897.43945,16945.91992
11/06/14,16943.16016,16943.16016,16821.84961,16843.88086
12/06/14,16840.48047,16841.57031,16703.73047,16734.18945
13/06/14,16734.64063,16787.89063,16718.59961,16775.74023
16/06/14,16765.56055,16802.14063,16722.85938,16781.00977
17/06/14,16779.21094,16823.55078,16732.91016,16808.49023
18/06/14,16806.11914,16911.41016,16755.28906,16906.61914
19/06/14,16909.90039,16923.42969,16858.88086,16921.46094
20/06/14,16920.61914,16978.01953,16920.61914,16947.08008
23/06/14,16946.5,16954.26953,16896.08984,16937.25977
24/06/14,16934.61914,16969.69922,16805.23047,16818.13086
25/06/14,16817.67969,16883.53906,16799.41016,16867.50977
26/06/14,16866.81055,16872.51953,16746.08984,16846.13086
27/06/14,16846.90039,16862.73047,16773.83984,16851.83984
30/06/14,16852.49023,16871.26953,16801.93945,16826.59961
01/07/14,16828.5293,16998.69922,16828.5293,16956.07031
02/07/14,16949.71094,16986.63086,16949.71094,16976.24023
03/07/14,16979,17074.65039,16979,17068.25977
07/07/14,17063.83008,17063.83008,16992.44922,17024.21094
08/07/14,17022.08984,17022.08984,16874.78906,16906.61914
09/07/14,16916.83008,16998.94922,16913.81055,16985.60938
10/07/14,16980.34961,16980.34961,16805.38086,16915.07031
11/07/14,16918.31055,16949.46094,16860.30078,16943.81055
14/07/14,16950.92969,17088.42969,16950.92969,17055.41992
15/07/14,17055.0293,17120.33984,17006.39063,17060.67969
16/07/14,17061.91016,17139.34961,17061.91016,17138.19922
17/07/14,17133.44922,17151.56055,16966.18945,16976.81055
18/07/14,16978.16016,17113.50977,16977.51953,17100.17969
21/07/14,17095.10938,17095.10938,16974.33984,17051.73047
22/07/14,17054.9707,17133.42969,17040.13086,17113.53906
23/07/14,17117.00977,17121.05078,17058.05078,17086.63086
24/07/14,17092.01953,17119.83008,17061.07031,17083.80078
25/07/14,17079.5,17082.33008,16915.65039,16960.57031
28/07/14,16956.91016,17001.38086,16877.7207,16982.58984
29/07/14,16984.33008,17056.46094,16912.10938,16912.10938
30/07/14,16920.10938,16983.93945,16817.16016,16880.35938
31/07/14,16869.63086,16869.63086,16563.30078,16563.30078
01/08/14,16561.69922,16584.75,16437.07031,16493.36914
04/08/14,16493.7207,16596.2207,16447.19922,16569.2793
05/08/14,16559.9707,16559.9707,16369.54981,16429.4707
06/08/14,16425.09961,16490.69922,16372.32031,16443.33984
07/08/14,16448.28906,16504.34961,16333.78027,16368.26953
08/08/14,16369.67969,16556.58984,16364.21973,16553.92969
11/08/14,16557.26953,16627.99023,16557.26953,16569.98047
12/08/14,16565.55078,16589.31055,16518.06055,16560.53906
13/08/14,16567.53906,16670.28906,16567.53906,16651.80078
14/08/14,16657.32031,16714.2207,16651.66992,16713.58008
15/08/14,16717.00977,16775.26953,16575.41992,16662.91016
18/08/14,16664.44922,16840.2793,16664.44922,16838.74023
19/08/14,16839.06055,16929.13086,16839.06055,16919.58984
20/08/14,16910.0293,16994.89063,16896.55078,16979.13086
21/08/14,16983.88086,17074.58984,16983.88086,17039.49023
22/08/14,17038.26953,17064.2793,16984.51953,17001.2207
25/08/14,17011.81055,17124.74023,17011.81055,17076.86914
26/08/14,17079.57031,17153.80078,17079.57031,17106.69922
27/08/14,17111.0293,17134.59961,17090.60938,17122.00977
28/08/14,17119.06055,17119.06055,17018.33008,17079.57031
29/08/14,17083.41992,17110.41992,17035.38086,17098.44922
02/09/14,17097.41992,17113.50977,17009.07031,17067.56055
03/09/14,17067.24023,17151.89063,17060.21094,17078.2793
04/09/14,17083.60938,17161.55078,17030.11914,17069.58008
05/09/14,17065.89063,17137.35938,17009.61914,17137.35938
08/09/14,17131.71094,17137.88086,17079.16992,17111.41992
09/09/14,17110.39063,17111.55078,16993.28906,17013.86914
10/09/14,17016.05078,17080.26953,16974.57031,17068.71094
11/09/14,17057.41016,17057.41016,16983.88086,17049
12/09/14,17044.05078,17044.05078,16937.66992,16987.50977
